EntryDate,EntryPrice,ExitDate,ExitPrice,R,Qty,Pnl
2025-10-20,1467.0,2025-11-19,1484.2,0.43646909552293045,25,430.00000000000114
2025-10-21,1473.5,2025-11-20,1491.1,0.45948717948717827,26,457.59999999999764
2025-10-23,1453.1,2025-11-21,1479.8,0.6990182328190737,26,694.2000000000012
2025-10-29,1454.8,2025-11-27,1509.1,1.2544554455445553,23,1248.899999999999
2025-10-30,1457.9,2025-11-28,1516.9,1.3563218390804597,22,1298.0
2025-10-31,1451.5,2025-12-01,1530.5,1.8327947634435293,23,1817.0
2025-11-03,1444.7,2025-12-02,1518.1,1.8099515631880136,24,1761.5999999999967
2025-11-04,1444.4,2025-12-03,1497.7,1.2671081677704192,23,1225.899999999999
2025-11-07,1448.3,2025-12-05,1509.4,1.4382513661202208,23,1405.3000000000031
2025-11-10,1444.9,2025-12-08,1480.5,0.845677441248832,23,818.7999999999979
2025-11-11,1474.4,2025-12-09,1497.2,0.5304087736789623,23,524.399999999999
2025-11-12,1506.9,2025-12-10,1498.1,-0.19221468133240124,21,-184.80000000000382
2025-11-13,1499.0,2025-12-11,1504.0,0.11076825698235615,22,110.0
2025-11-14,1512.7,2025-12-12,1522.8,0.23178427997704873,22,222.199999999998
2025-11-17,1507.6,2025-12-15,1512.6,0.11582692148589378,23,115.0
2025-11-18,1495.0,2025-12-16,1499.0,0.0918183308739138,22,88.0
2025-11-19,1484.2,2025-12-17,1486.3,0.05141657922350248,24,50.39999999999782
2025-11-20,1491.1,2025-12-18,1495.7,0.1104820723966406,24,110.40000000000327
2025-11-21,1479.8,2025-12-19,1496.4,0.3921370117269927,23,381.80000000000314
2025-11-24,1485.9,2024-08-07,6720.35,124.66156332397743,23,120392.35000000002
2025-11-25,1483.9,2024-08-08,6541.9,125.72037283621827,24,121392.0
2025-11-26,1506.2,2024-08-09,6587.85,123.96427949120026,24,121959.6
2025-11-27,1509.1,2024-08-12,6502.4,130.72688172042976,26,129825.79999999999
2025-11-28,1516.9,2024-08-13,6589.4,129.77887426900546,25,126812.5
2025-12-01,1530.5,2024-08-14,6515.85,129.71824179908904,26,129619.1
2025-12-02,1518.1,2024-08-16,6686.9,142.47529041149815,27,139557.59999999998
2025-12-03,1497.7,2024-08-19,6724.9,140.67820069204157,26,135907.19999999998
2025-12-04,1505.6,2024-08-20,6672.9,142.22392607883634,27,139517.09999999998
2025-12-05,1509.4,2024-08-21,6752.45,142.33604808997433,27,141562.34999999998
2025-12-09,1497.2,2024-08-23,6860.7,135.22240230505994,25,134087.5
2025-12-10,1498.1,2024-08-26,6780.0,130.83262561924965,24,126765.59999999999
2025-12-11,1504.0,2024-08-27,6781.45,132.55166846071052,25,131936.25
2025-12-12,1522.8,2024-08-28,6776.45,130.37507755029688,24,126087.59999999999
2025-12-15,1512.6,2024-08-29,6857.2,133.7702690623045,25,133615.0
2024-08-07,6720.35,2024-09-05,6934.3,0.357681927825941,1,213.94999999999982
2024-08-08,6541.9,2024-09-06,6906.8,0.5880318268801894,1,364.90000000000055
